date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Mon Sep 11 2017 09:36:10 GMT+0900 (Korean Standard Time), Software Developer,"Watertown, MA",Former Employee ,software developer,I worked at Sabre full-time for more than 5 years,Flexible environment. Ability to work from home.,Complete disconnect between managers and employees. Managers do a poor planning and do not value employees. People are disposable.,"3.0
★★★★★",Sabre
Sat Aug 26 2017 06:50:50 GMT+0900 (Korean Standard Time), Principal Product Owner,"Southlake, TX",Current Employee ,Overall great company to work,I have been working at Sabre full-time for more than 3 years,Work from home flexibility High visibility and recognition of my work from upper level management Excellent benefits Challenging projects Great performance recognition benefits/programs Starbucks,"Working with nontechnical legacy ""dinosaur"" employees who can't innovate Non-subsidized cafeteria ($$) Not enough paid vacation time I can't think of anything else, there is a word minimum for this field.","5.0
★★★★★",Sabre
Fri Aug 25 2017 08:03:30 GMT+0900 (Korean Standard Time),,,Current Employee ,Needs Time to Recover,I have been working at Sabre full-time for more than 10 years,"Ability to work remotely depending on management, good benefits","Annual layoffs, system stability issues don't seem to be getting better","4.0
★★★★★",Sabre
Wed Aug 23 2017 18:08:52 GMT+0900 (Korean Standard Time),,,Current Employee ,Great Opportunities,I have been working at Sabre full-time,Room for growth within the company. Many learning opportunities and collaboration with teams.,"Lack of transparency, but believe this is very aware amongst the culture. Hoping that it will change in the right direction.","4.0
★★★★★",Sabre
Sun Aug 20 2017 17:25:34 GMT+0900 (Korean Standard Time),,,Current Employee ,Used to be a great place to work,I have been working at Sabre full-time,"If you work on the right team, you can work from home as much as you want and have a flexible schedule for a good work/life balance","If you work on the wrong team, you are expected to be in the office by a certain time and at certain times for no logical reason and working from home is frowned upon","4.0
★★★★★",Sabre
Tue Aug 22 2017 15:22:59 GMT+0900 (Korean Standard Time),,,Current Employee ,Director Software Development,I have been working at Sabre full-time,Lots of technology positions available,Frequent senior leadership changes ongoing,"4.0
★★★★★",Sabre
Fri Sep 22 2017 20:52:16 GMT+0900 (Korean Standard Time),,,Current Employee ,"If I were a time traveler, I wouldn't tell people to board the Titanic...",I have been working at Sabre full-time,Healthcare benefits are good but getting worse each year On campus health clinic,"In my opinion this is the worst leadership in 15 years, people are simply a number and talent management is terrible. Leaders egos will keep Sabre and TN from thriving. Zero self awareness from the top layers and are simply finding excuses for talent leaving by the dozens. ZERO talent in HR, especially in TN. Simply a group of robots that have become part of the corporate machine and forgot who they are and the talent they have. Many have realized that a good presenter doesn't equal a good leader and have left. I am expecting a mass exodus of talent after bonuses are paid out.","1.0
★★★★★",Sabre
Fri Aug 25 2017 14:23:30 GMT+0900 (Korean Standard Time),,,Former Employee ,Manager,I worked at Sabre full-time for more than 10 years,"Talented, hard-working people, good salary and benefits","Lack of vision, self-serving leadership, culture of ""save yourself"".","2.0
★★★★★",Sabre
Sun Aug 20 2017 18:31:08 GMT+0900 (Korean Standard Time), Principal Product Manager,"Southlake, TX",Current Employee ,Principal Product Manager Hospitality,I have been working at Sabre full-time for more than 5 years,"People, variety of work, not just a number",Not really any as I have a really good experience,"4.0
★★★★★",Sabre
Wed Sep 20 2017 06:49:01 GMT+0900 (Korean Standard Time),,"Southlake, TX",Former Employee ,Used to be a good place to work,I worked at Sabre full-time for more than 10 years,"If you love the airline business, this should be a good place to work Strong business and technical resources in the rank and file Good benefits and wellness program","Currently undergoing mass layoffs, again; this has been a repeated pattern over the last 10 years Too many good people have left or were affected by restructuring; not sure how the business can sustain having lost so much good business and technical talent Most of the new exec leaders do not have airline business experience Too many bosses, not enough good leaders","1.0
★★★★★",Sabre
Mon Aug 28 2017 09:57:37 GMT+0900 (Korean Standard Time), Analyst,"Southlake, TX",Former Employee ,Great Company Moving In The Wrong Direction,I worked at Sabre full-time for more than 3 years,"Great people to work with, gym, good medical benefits and challenging work. Training is available based on your department's budget.","Poor planning at the management level. Marketing over promises and as a consequence, IT under delivers due to unrealistic expectations. Still sticking to an old and outdated reservation system. They'll hire you for a few years and then lay you off.","3.0
★★★★★",Sabre
Wed Aug 16 2017 21:32:37 GMT+0900 (Korean Standard Time), Principal Consultant,"Southlake, TX",Current Employee ,Current slowdown in business,I have been working at Sabre full-time for more than 8 years,Company has been highly rated in several surveys.,The travel industry is experiencing a slow down at the moment. Layoffs are taking place at the moment.,"4.0
★★★★★",Sabre
Wed Aug 30 2017 21:46:23 GMT+0900 (Korean Standard Time),,,Current Employee ,Team Lead Software Development,I have been working at Sabre full-time,good worklife balance and package,"poor management. promotions are given haphazardly, no proper employee development","3.0
★★★★★",Sabre
Sun Sep 17 2017 17:29:15 GMT+0900 (Korean Standard Time),,,Former Employee ,Doesn't recommend,I worked at Sabre full-time for less than a year,Interesting work Some people are nice but depends on departments Okay benefits,"Company in absolute turmoil Poor managers and very weak top management Most don't care about your work and unless you are in the VPs friend circle, chances are you are out If you can find another job, avoid this place as it is a complete disaster. I wish I stayed away. In certain corporate divisions, they have a revolving door. Business model is eroding as chances of company growing is slim They had two major layoffs in this year 2017 and more possible","1.0
★★★★★",Sabre
Tue Aug 15 2017 11:00:33 GMT+0900 (Korean Standard Time),,, ,Great Company,I worked at Sabre,Great environment and good people,Needs more pay and more people,"5.0
★★★★★",Sabre
Fri Sep 15 2017 07:11:20 GMT+0900 (Korean Standard Time), Manager,"Southlake, TX",Former Employee ,Beware!,I worked at Sabre full-time,Salaries are competitive at the Senior individual contributor level.,"- They do not care about employees. The leadership is completely disinterested in the well-being of employees and does not see the value in promoting an engaging work culture. - Massive Layoffs - Lackluster benefits - Terrible office culture - No diversity and inclusion efforts - Disjointed business - Simply a place to grow your experience, get the money, and GO! Don't give this place more than 2 years of your time.","1.0
★★★★★",Sabre
Mon Aug 14 2017 03:31:22 GMT+0900 (Korean Standard Time), Principal Program Management,"Dallas, TX",Current Employee ,Principal Program Management,I have been working at Sabre full-time for less than a year,"Great work environment, Good tools and history","Heavily HQ centric, improvement required on using tools properly","5.0
★★★★★",Sabre
Tue Aug 22 2017 09:12:57 GMT+0900 (Korean Standard Time), Principal,"Southlake, TX",Current Employee ,Weak leadership,I have been working at Sabre full-time for more than 5 years,-Travel Industry is exciting -Access to new technologies,-Very ineffective leadership -Lack of product vision -Ineffective global workforce -No work standards and lots of re-work,"2.0
★★★★★",Sabre
Wed Sep 06 2017 21:33:00 GMT+0900 (Korean Standard Time),,"Southlake, TX"," in Southlake, TX",Airline Solutions,I worked at Sabre,"These are the pros and cons of working on each area in Sabre: Sales : You have license to be as rude and arrogant as you want. You can over-promise and nothing will come back to you (no accountability). Low stress and enough budget to entertain customers. Plenty of travel. Cons: Contract, addendums, product descriptions, brochures, demos etc… are not your responsibility. These are own by the Marketing organization. Good luck getting quality from them. Marketing and Solutions Management : This organization is understaffed. Grossly understaffed. So it’s not likely that the multiple lay-offs will affect you. Cons: Everything else. You are told that you are the “CEO of your product” but in reality you are the janitor of your product. You work all day and all night. You have to keep apologizing to the customer. You never have enough budget to make a decent product. You have to support the Sales organization and Customer Care, so you become as tactical and short-term as possible. You are dragged by the weight of your development team. Development : You can get two promotions per year. Your salary is good. You provide your own estimates and nobody is smart enough to challenge them. Also zero accountability. You can change your mind in the middle of a development and overrun your project. No worries. Not your fault. Cons: You are a line item in a cost spreadsheet. So if the product runs out of budget you are the first to be laid off. You may be a contractor here. If that’s the case you may take forced vacation by the end of the year. PMO : You can work from home 5 days per week and nobody will notice. Cons: You are not really a Project Manager in the sense of planning an executing. In fact your only role is to do multiple “reports” for upper management and chase people up to request status. You are like a pit-bull and your boss will tell you to keep on biting every day. For the people doing the work you are just a nag. Delivery : You get to learn from the customer first hand. When implementing a new product you learn a great deal about its functionality and the problems of the industry. Cons: Since most products are half-baked your interactions with customers are harsh. If you are an idiot (not uncommon) you’ll bring back that bad vibe into the company. You’ll be mean and fight with the rest of Sabre just to fulfill the whims of a small airline. Everyone will hate you for being mean.","The problem with Sabre is very simple: overpromise. Back when the company went public, the promise to stake holders was a YoY growth that is very aggressive. That number is not achievable. The clowns responsible for that mess have cashed out and are millionaires now. Today the new executive team is unable to grow the business to that expectation. So they have surrendered control to the finance organization and the only thing they know is to cut costs in a desperate attempt to meet target numbers (hence the multiple lay-offs per year).","1.0
★★★★★",Sabre
Thu Aug 10 2017 08:30:36 GMT+0900 (Korean Standard Time), Attaché Commercial région Nord,,Current Employee ,Procurement Operations Analyst,I have been working at Sabre full-time for more than 5 years,The people and the culture in Sabre is one of the best in the industry.,"To stay current and ready for future changes, the first changes they make is to get rid of the people that make them the successful company they are today.","4.0
★★★★★",Sabre
Sun Aug 20 2017 21:14:30 GMT+0900 (Korean Standard Time),,,Current Employee ,working at sabre in a changing environment,I have been working at Sabre full-time,innovation and investment if you are in the selected products.,lack of loyalty and long term vision,"3.0
★★★★★",Sabre
Tue Aug 08 2017 20:21:33 GMT+0900 (Korean Standard Time)," Manager, Airline Solutions","Dallas, TX",Current Employee ,"Going downhill. It WILL get worst before it ""might"" get better.",I have been working at Sabre full-time for more than 5 years,Decent salary. Some amazing colleagues.,"Poor morale. People jumping ship, Lay-offs, Unstable, Unreliable HR/Admin/Execs","2.0
★★★★★",Sabre
Wed Aug 16 2017 09:20:31 GMT+0900 (Korean Standard Time),,,Former Employee ,Some things to address,I worked at Sabre full-time,Has the potential to be something great in a very exciting and dynamic industry.,"Corporate culture is trending downwards. There used to be many more events to engage the employees of all business units. Since performance has gone down at a company level, these events have come less and less.","3.0
★★★★★",Sabre
Mon Aug 14 2017 13:48:26 GMT+0900 (Korean Standard Time), Senior Product Manager,"Southlake, TX",Current Employee ,Senior Product Manager,I have been working at Sabre full-time for more than 8 years,Great Company to work for. Challenging! Travel Globally! Awesome suite of products! Good 401(k). Work/life balance. Ability to work from home and in office.,Would have given 4 stars if it weren't for the unpredictable furloughs on a regular basis since 2013. Occur multiple times/year and normally 90-180 days apart. Company grows drastically and then suddenly furloughs. Salaries could be better.,"2.0
★★★★★",Sabre
Fri Aug 11 2017 12:23:20 GMT+0900 (Korean Standard Time), Senior Business Analyst,"Westlake, TX",Current Employee ,Used to be a great company to work for,I have been working at Sabre full-time for more than 10 years,work life balance and benefits are fantastic. There is the opportunity to work from home and the health benefits are better than most I've seen.,morale is horrible. tant layoffs. tant reorgs and lay-offs.,"2.0
★★★★★",Sabre
Thu Aug 10 2017 12:46:02 GMT+0900 (Korean Standard Time), Principal,,Current Employee ,Used to be great place to work before IPO but deteriorating fast...,I have been working at Sabre full-time for more than 5 years,Decent pay and benefits.,"Annual massive layoffs, no remote wfh options, incompetent management, new CEO every year, tense atmosphere (which used to be casual with plenty of social activities).","2.0
★★★★★",Sabre
Wed Aug 30 2017 11:52:36 GMT+0900 (Korean Standard Time),,,Former Employee ,Don't waste your time here!,I worked at Sabre full-time,"Standard benefits package for full time employees with PTO, 401K, healthcare, etc","Unproductive and dysfunctional work environment - created by senior managers trying to get ahead using employees as pawns. Also due to employees not adhering to standard HR practices such as not engaging in inappropriate behavior towards other employees, and misusing work or professional development related meetings and events for personal or political gain. Preference given for individuals who are less family oriented and therefore can dedicate an exceedingly large amount of attention to company work, or individuals who have family or other types of relatioships or ties with senior executives.","1.0
★★★★★",Sabre
Fri Aug 25 2017 10:01:57 GMT+0900 (Korean Standard Time),,,Current Employee ,It's going to be a long battle to reestablish position in the marketplace,I have been working at Sabre full-time,Sabre has the largest portfolio of travel solutions for airlines and hotels in the world.,Sabre has not invested in their solutions and has tons of technical debt and cannot grow the solutions to meet future needs of their clients with this debt.,"1.0
★★★★★",Sabre
Thu Aug 24 2017 12:27:20 GMT+0900 (Korean Standard Time), Software Developer,"Southlake, TX",Former Employee ,Software Developer in the Payment Group,I worked at Sabre full-time for less than a year,Pay check and covered parking,Team lead who couldn't write a DO loop Lack of understanding for well designed and developed software Lack of documentation Out of country employees treated Americans like second class citizens,"1.0
★★★★★",Sabre
Tue Aug 01 2017 08:26:03 GMT+0900 (Korean Standard Time),,"Southlake, TX",Current Employee ,Solutions Partner,I have been working at Sabre full-time for more than 5 years,"Great Industry, Great People, Great Customers","Moral is down at the moment, driving a culture of working in fear. Not a great way to motivate people","3.0
★★★★★",Sabre
Mon Jul 17 2017 10:03:16 GMT+0900 (Korean Standard Time),,,Current Employee ,SR Business Analyst,I have been working at Sabre full-time,"Great company, if you work hard and are looking to move with in the company. In my area it is feast or famine.",Working hours are based on customers time zones. In some cases the budget is shorted and you end ou working long hours and not being compensated.,"5.0
★★★★★",Sabre
Sun Jul 16 2017 19:30:25 GMT+0900 (Korean Standard Time),,,Current Employee ,Senior,I have been working at Sabre full-time for more than a year,Flexible dynamic friendly challenging promising,Unstable diversed not-focused politics slioed,"4.0
★★★★★",Sabre
Fri Jul 28 2017 07:17:21 GMT+0900 (Korean Standard Time),,,Former Employee ,Overall a good company to work for,I worked at Sabre full-time,Overall a good company to work for with allot of good and dedicated employees,Not allot of opportunities for advancement. Work Life Balance,"3.0
★★★★★",Sabre
Sat Jul 22 2017 16:23:49 GMT+0900 (Korean Standard Time), Principal Product Manager,"Southlake, TX",Former Employee ,Product Owner/Manager,I worked at Sabre full-time for more than 5 years,Lots of opportunities for advancement. Nice headquarters campus in Southlake. Lots of friendly employees and former airline employees. Pay and benefits are competitive if you have supportive management. Most managers are supportive of work from home policies.,"No loyalty to employees especially those with experience. Some horrible managers, directors etc. How they get promoted is beyond me but it's who you know not what you know in this company. They also hire a lot of MBA's that don't know the business but get treated like they are going to save the company. Too much turnover of CEO/upper management which has caused a lot of chaos in the company the last few years. Not a good place to be in my opinion. Often lack of direction from management as the are either bad managers or too busy to give direction. Employees below director level are treated as expendable regardless of their experience.","2.0
★★★★★",Sabre
Sat Jul 22 2017 08:21:05 GMT+0900 (Korean Standard Time), Clerk,"Southlake, TX",Current Employee ,Not great,I have been working at Sabre full-time for more than 8 years,"Flexibility, learning opportunities, good location","Bad corporate culture, lack of trust","3.0
★★★★★",Sabre
Tue Jul 25 2017 17:53:58 GMT+0900 (Korean Standard Time), Project Manager,,Current Employee ,Between here and there,I have been working at Sabre full-time for more than 5 years,Some pockets of really good people passionate with what they do.,All executive and senior management has turned over at least once in the past 6-9 months.,"3.0
★★★★★",Sabre
Mon Jul 10 2017 13:38:34 GMT+0900 (Korean Standard Time),,,Former Employee ,Overall pretty decent place to start a career,I worked at Sabre full-time,"Great place to learn Fun team, outgoing, smart resources Most are really fantastic managers (only a few who aren't), who are invested in your growth",Low pay Some Senior mgmt can be blind to junior staff needs and development potential,"4.0
★★★★★",Sabre
Mon Jul 24 2017 07:52:00 GMT+0900 (Korean Standard Time),,"Dallas, TX",Current Employee ,Director,I have been working at Sabre full-time for more than 10 years,"Good people, flexible work/life balance",Poor long term vision and planning,"3.0
★★★★★",Sabre
Thu Jul 20 2017 14:57:15 GMT+0900 (Korean Standard Time), Senior QA Engineer,,Current Employee ,Good Company in Trouble,I have been working at Sabre full-time for more than 10 years,Advancement Opportunities. Fun place to work,Former CEO had poor employee relations and created terrible moral,"3.0
★★★★★",Sabre
Sat Jul 08 2017 22:05:51 GMT+0900 (Korean Standard Time), AS P&T,"Southlake, TX",Current Employee ,A Lot of Unrealized Potential,I have been working at Sabre full-time for more than 5 years,Evolving technologies and challenging work. WFH flexibility is supported in most groups. Benefits are solid and pay is competitive.,Poor strategic management and poor customer care have become a cancer for sales and employment stability. Regular lay offs have steadily destroyed employee morale and greatly increased work hours. tantly pushing work and positions offshore.,"3.0
★★★★★",Sabre
Fri Aug 04 2017 17:47:59 GMT+0900 (Korean Standard Time),,,Former Employee ,Worst company i have ever worked for!,I worked at Sabre full-time,There are none to list,Horrible company!! You never know when you will get layed off.,"1.0
★★★★★",Sabre
Mon Jul 31 2017 05:26:47 GMT+0900 (Korean Standard Time), Senior,"Southlake, TX",Former Employee ,You won't get a promotion,I worked at Sabre full-time for more than 5 years,"Let me be the first to reiterate this used to be a great place to work. Fantastic environment - great work from home options, good benefits, spot bonuses for job well done. All that changed with the IPO. The only people I would suggest working here are those who are looking to start a career or those who are looking for a place to get a job to climb the ladder at a different company. You won't stay for long... or at least shouldn't. Health benefits are good.",Management is a bunch of outsider idiots. I wouldn't be surprised if the company goes bankrupt at some point. Profits are hidden by reducing staff at the end of fiscal year. Layoffs happen often and sparatically. Candidates are often misled - believing the job they accepted ends up being something totally different. There's no budget for anything. THIS IS NOT A TECH COMPANY! This is a fee based solution the travel industry is forced to used and hates. It's legacy tech.,"1.0
★★★★★",Sabre
Fri Jun 23 2017 17:06:10 GMT+0900 (Korean Standard Time), Communications,"Southlake, TX",Current Employee ,"Mediocrity at best, malicious at worst",I have been working at Sabre full-time for more than a year,"Above market rate pay, solid benefits, decent cafeteria. There are pockets of dedicated workers that care about their work. If you can find them, you can do excellent work.","Rudderless company, disconnected leadership, poor self-awareness. Slow to fire, and fast to hire. This leads to a culture of mediocrity and a kick-the-can mentality without any accountability. Everyone is trying to pawn work off on everyone else rather than take responsibility themselves. Leaders do not lead. An uneasy lack of clarity permeates every layer of the organization. This reinforces the silo mentality and demoralized those who truly care about their careers and want to do great work. Stay here too long, and risk becoming just like those people. Young people who want a flexible work environment beware -- the flexible days are over. It's an 8-6 desk job, not matter how far out you have to commute into the boonies. No desire to offer anything else. Sabre is the essence of Corporate: layer of bureaucracy, inconsistent application of culture ideals and company policies, and an overall feeling of a blend between ""The Office"" and ""Groundhog Day.""","2.0
★★★★★",Sabre
Fri Jul 07 2017 13:11:32 GMT+0900 (Korean Standard Time), Sales Operations,"Southlake, TX",Current Employee ,I used to love it here,I have been working at Sabre full-time for more than 5 years,There are still a few great pockets of employees/ teams. Sabre's longer term history and reputation will probably carry it through these hard times. Domain knowledge is unmatched!,"Culture has taken a major hit with new leadership. It is understandable we are in recovery mode these days, but a lot of the things that brought me to Sabre have now been revoked or strongly diminished (work from home flexibility, travel opportunities, rotational programs, employee groups....fun in general).","3.0
★★★★★",Sabre
Tue Jul 25 2017 14:44:16 GMT+0900 (Korean Standard Time),,,Current Employee ,current employee,I have been working at Sabre full-time for more than 3 years,great people to work with,"poor processes for the sake of processes no to advance the business, lack of integrity, collaboration, and communication. Leaders seems to be listening to the wrong people and favoritism continues to be the norm. Merit has been pushed off with little to no communication. Culture? what culture, the company has all of the makings to have a great culture, but feels like they are headed the other way.","1.0
★★★★★",Sabre
Mon Jul 03 2017 09:48:05 GMT+0900 (Korean Standard Time),,,Current Employee ,Software Developer,I have been working at Sabre full-time,Has good work life balance,Upper management seems to be in turmoil,"3.0
★★★★★",Sabre
Wed Jun 14 2017 19:53:44 GMT+0900 (Korean Standard Time),,"Southlake, TX",Current Employee ,Work Life Balance,I have been working at Sabre full-time for more than a year,"It's a great place to work, flexible work schedule","But the flexible work schedule comes with a price, you are expected to support multiple clients, in multiple time zone, 24/7","3.0
★★★★★",Sabre
Thu Jun 15 2017 11:36:52 GMT+0900 (Korean Standard Time), Principal Product Manager,"Southlake, TX",Former Employee ,Principal Product Manager,I worked at Sabre full-time for more than a year,"Wonderful people, cutting edge technology",round after round of lay offs,"3.0
★★★★★",Sabre
Sat Jul 01 2017 13:53:09 GMT+0900 (Korean Standard Time), Manager,"Southlake, TX",Former Employee ,Office Politics and favoritism is Rampant,I worked at Sabre full-time for more than a year,"Above market pay, good benefits, ability to attract top talent","High level direction changes are not translated to middle and lower management. It is business as usual at lower level, with empty slogans. Management play favoritism and form little fiefdoms. HR department is probably the worst in the industry. They are able to attract top talents with high compensation, but not able to retain most of them.","1.0
★★★★★",Sabre
Tue Jun 27 2017 18:53:22 GMT+0900 (Korean Standard Time), Senior Business Analyst,"Southlake, TX",Former Employee ,serious problems,I worked at Sabre full-time for more than 3 years,travel will continue to grow and improve but will Sabre be part of that growth...,too many problems but most start with management. way too many layoffs for a company of its size shows poor decisions from top down. new ceo can't grow what doesnt exist and new players with agility will soon dominate. quality (vs cost) of benefits is significantly lower than others in tech industry.,"1.0
★★★★★",Sabre
Fri May 26 2017 11:55:41 GMT+0900 (Korean Standard Time), Senior Systems Contributor,"Southlake, TX",Former Employee ,Big changes in the wrong direction,I worked at Sabre full-time for more than 5 years,"Nice Campus, lots of good people, diverse and accepting workplace.","Below market compensation, benefit standards are in decline, upper management lacks understanding of business and systems, work/life balance priorities in freefall, corporate culture is quickly turning toxic, HR is less than useful (doesn't seem to care about people at all).","2.0
★★★★★",Sabre
Thu Jun 08 2017 09:17:26 GMT+0900 (Korean Standard Time), Senior QA Engineer,"Southlake, TX",Current Employee ,Some part of company better than others,I have been working at Sabre full-time for more than 5 years,Opportunities to advance your career if you know the right people,Hard to move to other parts of company to advance your career unless you know the right people.,"3.0
★★★★★",Sabre
Mon Jun 26 2017 08:43:33 GMT+0900 (Korean Standard Time), Call Center Representative,"Westlake, TX",Former Employee ,Not recommended,I worked at Sabre full-time for more than 3 years,"The pay is great, benefits are awesome, but that's the only good thing about Sabre.","Leadership is horrible, Human Resources if you tried to contact them to schedule anything in regards of any issues they will not help you. They will try to find ways to fire you if you're not well liked in the department. They're not flexible on your schedule and they will not help you in any way.","1.0
★★★★★",Sabre
Mon Jun 05 2017 10:13:24 GMT+0900 (Korean Standard Time),,,Former Employee ,Intersting Organization,I worked at Sabre full-time,"Great product set, great people, innovative market with much change in travel","Lives in the past, Sabre Veterans run the organization. Significant churn with leaders, regular layoffs, focus on shiny bright objectives vs. longer term investment,","3.0
★★★★★",Sabre
Thu May 18 2017 15:12:48 GMT+0900 (Korean Standard Time), Product Manager,"Southlake, TX",Current Employee ,"Great company, full of opportunities for those who like to be challenged or don't afraid to take responsibility.",I have been working at Sabre full-time for more than 5 years,People who prefer family atmosphere Domain which is interesting and demanding Real problems of real users and real business Challenges,As in other big companies you may meet people you are not compatible with. In some projects you may need to push harder to challenge status quo.,"5.0
★★★★★",Sabre
Wed May 17 2017 15:18:51 GMT+0900 (Korean Standard Time),,,Current Employee ,Nice place to work,I have been working at Sabre full-time,"Flexible working time, work-life balance",Needs more alignment in strategic direction,"4.0
★★★★★",Sabre
Sat Jun 17 2017 21:57:58 GMT+0900 (Korean Standard Time),,"Southlake, TX",Former Employee ,Principal Product Marketing,I worked at Sabre full-time for less than a year,"Brand name, that's it. Decent relo package. CEO was a good guy, but that's it. I can't think of anything else.","Sabre Airline Solutions - Bad leadership, managers are autocratic & overall BS culture . HR is not neutral & just a terrible place to work at. Save your career/life & apply somewhere else.","1.0
★★★★★",Sabre
Mon May 15 2017 07:56:29 GMT+0900 (Korean Standard Time),,,Former Employee ,sr pm,I worked at Sabre full-time,"Facility, work from home policy","environment, some backstabbing, management, layoffs, changing direction","4.0
★★★★★",Sabre
Sat May 13 2017 21:43:54 GMT+0900 (Korean Standard Time),,,Current Employee ,Transforming Company,I have been working at Sabre full-time for more than 8 years,Decent pay Flexibility to work from home when appropriate Recognize and reward initiative Evolving company,Change is coming slowly since going public People managers need continued training Travel policy,"5.0
★★★★★",Sabre
Sat May 27 2017 10:17:09 GMT+0900 (Korean Standard Time),,"Southlake, TX","Director in Southlake, TX",Director,I worked at Sabre for more than a year,location and industry and work types,"work life balance, old culture","3.0
★★★★★",Sabre
Wed May 10 2017 20:15:18 GMT+0900 (Korean Standard Time),,,Former Employee ,HR Generalist,I worked at Sabre full-time,"Good people to work with, challenging work, career development, friendly atmosphere, solid HR support teams","tant change, can be very political and competitive","4.0
★★★★★",Sabre
Tue May 09 2017 11:18:51 GMT+0900 (Korean Standard Time),,,Current Employee ,Sr. SQE,I have been working at Sabre full-time for more than a year,Cool environment in the company,Nothing I think of..no cons as such,"5.0
★★★★★",Sabre
Tue May 23 2017 13:23:57 GMT+0900 (Korean Standard Time), Senior Product Manager,"Southlake, TX",Former Employee ,Dedicated people. High mangement turnover,I worked at Sabre full-time for more than 10 years,"Good people, many with tons of experience; very interesting industry with fun and challenging problems to solve; fair work-life balance in many jobs",Senior management turnover with so many people unfamiliar to industry causing great churn and confusion; processes preventing grass-roots innovation,"3.0
★★★★★",Sabre
Mon May 22 2017 12:29:17 GMT+0900 (Korean Standard Time),,, ,Mixed views,I have been working at Sabre,Exciting industry with good growth potential. Very flexible schedule and work opportunities. Good people to work with. Good internal support.,"Challenges with leadership, lot's of turn over at executive level. Not clear on direction - travel company or technology/software engineering company.","3.0
★★★★★",Sabre
Wed May 03 2017 11:39:50 GMT+0900 (Korean Standard Time), Database Administrator,"Southlake, TX",Former Employee ,Great company to work for,I worked at Sabre full-time for more than 3 years,Great colleagues who are all very talented Nice working atomsphere Great technologies,No  - it's a great company to work for.,"5.0
★★★★★",Sabre
Tue May 16 2017 13:37:43 GMT+0900 (Korean Standard Time), Product Manager,"Southlake, TX",Former Employee ,Good and Bad,I worked at Sabre full-time for more than 10 years,The work is challenging but rewarding.,Communication between upper management and front-line employees was inconsistent. employees expected to monitor and respond to emails and voicemail 24/7. Personal time off was not 100% free from work responsibilities.,"3.0
★★★★★",Sabre
Tue May 09 2017 12:03:59 GMT+0900 (Korean Standard Time), Corporate Communications Manager,"Southlake, TX",Former Employee ,Very uneven experience,I worked at Sabre full-time,Decent pay and benefits; Chance to work with global team,Executive leadership out of touch with rank and file; HR team unapproachable about issues with senior leaders; software company that doesn't update its technology; No strategic direction within Corporate Communications team leadership,"2.0
★★★★★",Sabre
Wed Apr 26 2017 22:05:50 GMT+0900 (Korean Standard Time),,, ,Contributor Software Development,I have been working at Sabre,Excellent company. Has a startup culture,None. Keep up the good work,"5.0
★★★★★",Sabre
Sun May 07 2017 14:57:35 GMT+0900 (Korean Standard Time),,,Former Employee ,Sabre,I worked at Sabre full-time,Ability to make your own paycheck in reservations,Dodgy Management can really have a negative impact on the workplace and the employees.,"3.0
★★★★★",Sabre
Sun May 07 2017 18:56:19 GMT+0900 (Korean Standard Time), Director IT,,Former Employee ,Director,I worked at Sabre full-time for more than 10 years,If you are part of a good team it was great. They were few and far between. Good developers.,Poor leadership was brought in. All leadership backfills were from outside and didn't know anything about the business. Mismanaged lots of products.,"3.0
★★★★★",Sabre
Wed Apr 26 2017 08:49:40 GMT+0900 (Korean Standard Time),,"Southlake, TX",Former Employee ,Untrained Managers - Frequent Layoffs,I worked at Sabre full-time for more than 10 years,"Good environment, excellent technical personal. Good benefits and very competitive salary..","Bad administration, inexperienced managers. Frequently layoffs. Managers prefer to dismiss than relocate experienced employees. Employees cannot dispute when they are poorly evaluated, even when there is sufficient evidence of good work throughout the year. Is all up to the inexperienced managers.","2.0
★★★★★",Sabre
Wed Apr 26 2017 18:25:46 GMT+0900 (Korean Standard Time), Senior Business Analyst,"Dallas, TX",Current Employee ,People and culture- not the same thing,I have been working at Sabre full-time for more than 5 years,"The people at this company are mostly really great to work with. You are expected to use your brain, voice your opinions (especially if they include a solution) and figure things out. There are a lot of really bright people who really care about their peers. A lot of people have both good leaders and advancement opportunities at this company.","Culture has shifted from leading with trust to leading with mistrust. A formerly relaxed environment has turned a little tense where people are not getting promoted unless they move to Dallas and many are pressured into coming into the office,. There are a few bad apples in leadership because they ""show up"" and tell their bosses what they want to hear, instead of having the tough, honest conversations. There are a some unrealistic expectations on the amount of work that can be completed with the level of talent and capacity.","3.0
★★★★★",Sabre
Mon Apr 10 2017 23:04:19 GMT+0900 (Korean Standard Time), Account Director,"Southlake, TX",Current Employee ,Account Director,I have been working at Sabre full-time for more than 10 years,"Strong portfolio, knowledgeable employees, continuous investment in portfolio and strong balance sheet.",Competitors are catching up and/or securing market share in North America. Talent retention has become an issue.,"4.0
★★★★★",Sabre
