date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Sat Oct 13 2018 21:37:37 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales associate,I worked at Payless ShoeSource part-time,"Flexibility, immediate start date, discounts,","Unprofessional management, cleanliness of store break rooms, no training for new employees","1.0
★★★★★",Payless-ShoeSource
Tue Sep 04 2018 23:09:55 GMT+0900 (Korean Standard Time), Sales Associate,"Anaheim, CA",Current Employee ,sales associate,I have been working at Payless ShoeSource part-time for less than a year,great team. always looking forward to coming and work there cuz if the people on the team and management!,slow moving up No Incentives,"5.0
★★★★★",Payless-ShoeSource
Tue Sep 18 2018 18:49:48 GMT+0900 (Korean Standard Time),,,Current Employee ,Lots of expectations for low pay,I have been working at Payless ShoeSource full-time,"As a full-time associate I have the option of having a great health insurance plan, which I need for personal reasons. This allows me to not have to worry about OOP health expenses. I love my team and we all get along great. The job is really not hard, and it's an easygoing environment. Management is nice. Discount is 30% on top of sales and there are contest incentives for deeper discounts.","The expectations that corporate has for part-time employees are completely ridiculous. Tracking all sorts of KPIs (conversion, sales, units per transaction, customer relationship management) is unrealistic for people who are only at the store for 10-15 hours a week. I understand that the store managers need to trickle down this information but to have a part timer who doesn't REALLY care...it's just not going to happen. Track how many accessories you sold! Go back and do 3 kinds of customer service behaviors! Track how many customers you ACTUALLY engaged with, not just said ""hello"" to! It's above and beyond what any other retail environments I've been in have expected of their lowest-level employees.","3.0
★★★★★",Payless-ShoeSource
Wed Sep 19 2018 08:53:22 GMT+0900 (Korean Standard Time),,,Former Employee ,ENh,I worked at Payless ShoeSource full-time,Not too bad of a place to work,"1 hr breaks, held responsible for anything that happens","3.0
★★★★★",Payless-ShoeSource
Tue Sep 04 2018 13:03:19 GMT+0900 (Korean Standard Time),,,Former Employee ,Pay,I worked at Payless ShoeSource part-time for more than a year,It’s a great place to work,More hours for all staff,"4.0
★★★★★",Payless-ShoeSource
Sun Oct 07 2018 14:21:56 GMT+0900 (Korean Standard Time),,"Dallas, TX",Current Employee ,Corporate,I have been working at Payless ShoeSource full-time for more than 3 years,The people are some of the best I have ever worked with.,"Vulture capital firm running the company remotely from NY are squeezing every last drop of blood from what could have been a viable company. The pay is terrible, no prospect for anything getting better, just in the final death spiral. Run far away from this company. Executive management is clueless. No strategy, no direction, very low morale. It's all about extracting the most money for the investors on the BOD while the party lasts.","1.0
★★★★★",Payless-ShoeSource
Fri Aug 24 2018 11:50:08 GMT+0900 (Korean Standard Time),,"Pine Bluff, AR","Management in Pine Bluff, AR",Good Hustle and Flow,I have been working at Payless ShoeSource for less than a year,Great bouns and pay including lunch breaks,I don't have any cons,"5.0
★★★★★",Payless-ShoeSource
Tue Aug 21 2018 13:56:38 GMT+0900 (Korean Standard Time), Sales Associate,"Jasper, TX",Former Employee ,Payless,I worked at Payless ShoeSource part-time for more than 3 years,I was with a good team and manager,Sales vs traffic did not always consider a group of customers coming together for one sale,"4.0
★★★★★",Payless-ShoeSource
Thu Aug 30 2018 09:03:23 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time,"Flexible hours, lots of locations","Lots of pushy sales, pushes employees very hard to get customer contact information","2.0
★★★★★",Payless-ShoeSource
Tue Aug 28 2018 19:40:30 GMT+0900 (Korean Standard Time),,,Current Employee ,Crazy Town,I have been working at Payless ShoeSource full-time,Some great people are left. Company trying new and different ideas w/in the retail space.,New ownership is inexperienced in retail... while they bring new ideas they are also going thru a painful learning process.,"2.0
★★★★★",Payless-ShoeSource
Tue Aug 14 2018 06:33:30 GMT+0900 (Korean Standard Time),,,Former Employee ,Cashier,I worked at Payless ShoeSource part-time,Very Layed back & Sometimes Held Really Sweet People,Unorganized & Messy,"4.0
★★★★★",Payless-ShoeSource
Sun Aug 26 2018 18:39:29 GMT+0900 (Korean Standard Time), Sales Associate/Cashier,"Dededo, GU",Former Employee ,Part time,I worked at Payless ShoeSource part-time for less than a year,Discount was great. Employees were kind and helpful.,Manager took a tip that I was given by a customer.,"3.0
★★★★★",Payless-ShoeSource
Fri Aug 24 2018 13:30:43 GMT+0900 (Korean Standard Time),,, ,Good,I have been working at Payless ShoeSource,hours are flexible for me,salary is very low i think,"3.0
★★★★★",Payless-ShoeSource
Sat Aug 25 2018 05:01:31 GMT+0900 (Korean Standard Time),,,Former Employee ,Cashier/ Floor Associate,I worked at Payless ShoeSource full-time,Convenient and flexible job while being a college student.,Even if you are full time they still won’t give you 40 hrs.,"2.0
★★★★★",Payless-ShoeSource
Thu Aug 09 2018 18:05:08 GMT+0900 (Korean Standard Time),,,Former Employee ,Management changes a lot.,I worked at Payless ShoeSource full-time,"Great people, wonderful environment","High up management changes have changed a lot about the overall culture, after time it might work itself out.","4.0
★★★★★",Payless-ShoeSource
Fri Sep 14 2018 07:29:06 GMT+0900 (Korean Standard Time),,,Former Employee ,manager,I worked at Payless ShoeSource full-time,flexible schedules for school work,No raise given unless the stores performance was up,"1.0
★★★★★",Payless-ShoeSource
Thu Aug 23 2018 16:06:42 GMT+0900 (Korean Standard Time), Sales Associate/Cashier,"Taylor, MI",Former Employee ,"Great coworkers, worked with school schedule, good discount, no raises, lack of supplies",I worked at Payless ShoeSource part-time for more than 3 years,The coworkers I was with long term were fantastic. My manager worked with my school schedule. A 30% discount on merchandise was great.,"Lack of supplies: sales tags, trash bags, bags for products, toilet paper, paper towels, footies for customers to try on shoes. They would be ordered and would not come in for MONTHS. We would have to borrow them from other Payless stores nearby, if they even had any. Items would be broken in the store and would not be replaced....vacuum, toilet seat, scanner, etc. You get a raise at the end of the year and then minimum wage is raised in January so it’s like you didn’t get a raise at all.","2.0
★★★★★",Payless-ShoeSource
Wed Aug 22 2018 09:07:34 GMT+0900 (Korean Standard Time),,,Former Employee ,Store Manager,I worked at Payless ShoeSource full-time,Coworkers. Flexible schedule. Discount. Benefits. PTO,Upper management put a lot of stress. Unrealistic goals. Very low low low pay. Not payroll given.,"3.0
★★★★★",Payless-ShoeSource
Sun Aug 05 2018 21:49:06 GMT+0900 (Korean Standard Time), Store Associate,"Florence, KY",Current Employee ,Payless,I have been working at Payless ShoeSource part-time for less than a year,"- Amazing people, 
-Flexible hours","- Store is hot
- Lots of bending","5.0
★★★★★",Payless-ShoeSource
Mon Aug 20 2018 09:44:53 GMT+0900 (Korean Standard Time), Assistant Store Manager,"Rogers, AR",Current Employee ,"Long days, with lots to do followed by unrealistic goals set by corporate and lack of training or staff.",I have been working at Payless ShoeSource full-time for more than a year,50% off once a month on 1 item.,"Lack of training, unrealistic goals set by corporate office, lack of staff, often running the entire store by yourself on busy days. ASL position is a glorified key holder, and is given little to no authority.","2.0
★★★★★",Payless-ShoeSource
Mon Aug 20 2018 18:26:39 GMT+0900 (Korean Standard Time), Group Leader,,Current Employee ,"GL. Great PTO, everything else, not so much.",I have been working at Payless ShoeSource full-time for more than 8 years,Get tons of vacation/personal time. You’ll need it though to take a break from the incompetence of this company.,"Your constantly at work. 24/7 you don’t get to breath, have any sort of personal life, and anything you do isn’t good enough. tantly putting out fires due to the companies lack of aptitude.","2.0
★★★★★",Payless-ShoeSource
Sun Aug 19 2018 18:19:24 GMT+0900 (Korean Standard Time), Former Employee,"Independence, MO",Former Employee ,Managers make all the difference,I worked at Payless ShoeSource part-time for less than a year,"Pay based on experience, flexible scheduling","Surprise corporate visits, lack of communication between stores and corporate","3.0
★★★★★",Payless-ShoeSource
Sat Aug 04 2018 19:01:48 GMT+0900 (Korean Standard Time),,"Topeka, KS",Former Employee ,Sale Associate,I worked at Payless ShoeSource part-time for less than a year,It was an wonderful experience,Love this good anyway,"5.0
★★★★★",Payless-ShoeSource
Tue Aug 14 2018 01:50:50 GMT+0900 (Korean Standard Time),,,Former Employee ,Eh,I worked at Payless ShoeSource part-time,Helping out moms and shoe lovers,"No room for growth or full,time","2.0
★★★★★",Payless-ShoeSource
Tue Sep 04 2018 20:31:31 GMT+0900 (Korean Standard Time),,,Former Employee ,Not a stable company to persue IT career,I worked at Payless ShoeSource full-time,Based on team you get a chance to work with good people and latest technology,No stable career. No bonuses since few years. Not good benefits,"1.0
★★★★★",Payless-ShoeSource
Fri Aug 10 2018 19:33:58 GMT+0900 (Korean Standard Time), Key Holder,"Hanover, MA",Former Employee ,Not a bad part time job,I worked at Payless ShoeSource part-time for more than 5 years,-Easy job -Good discount -Fairly flexible scheduling,-Not enough staffing at store -Often there’s only one associate scheduled at a time -Associates are expected to do a lot for minimum wage -Little to no training besides some outdated videos -Managements expects you to breathe down customers necks to meet sales goals -Associates are blamed for shoplifting customers even when it’s out of their control,"3.0
★★★★★",Payless-ShoeSource
Thu Aug 09 2018 16:19:26 GMT+0900 (Korean Standard Time),,,Current Employee ,multi store leaders manage two locations,I have been working at Payless ShoeSource full-time,"I love the people i work with, promote within quickly",the company does not pay well in comparison to other retail companies,"3.0
★★★★★",Payless-ShoeSource
Tue Aug 07 2018 21:31:24 GMT+0900 (Korean Standard Time),,,Current Employee ,Sales associate,I have been working at Payless ShoeSource part-time,"Only the one item per month fir 50%off associate discount. The rest is just 30%, that is not big deal because all the customer can get it with coupins and with surveys codes discounts.","Multi-tasks to do and if I say MULTI I MEAN a bunch of things to do like Mopping, cleaning up, tagging, checking price, breaking down the shippment boxes, putting on shoes the sensors, selling based on goals with no commisions incentive, measuring feet, ( and sometimes dirty and stinky feet, stocking, making deposits to the bank, cleaning windows, cleaning the carpet, encoraging people to step out of the bell that is on the entrance, some associate make the manager duties, two of the associates dont value the customer and are hateful people and the manager never claim about it. Payless never tell you Happy birthday on ypur birthday, no Mother's day, they dont even give a coffee in the meetings. THEY PUSH YOU TO SELL AND HARASS YOU.","2.0
★★★★★",Payless-ShoeSource
Tue Jul 24 2018 05:35:38 GMT+0900 (Korean Standard Time), Sales Associate,"Grand Rapids, MI",Former Employee ,Discounts vs. Toe Jam Disasters,I worked at Payless ShoeSource part-time for less than a year,Fantastic discount. Best for morning/opening shifts. Catchy background music.,"Must be actively selling and up-selling, but no actual commission. On a busy day, is constantly messy, even if you just straightened an area. Must touch grubby little kid feet during sizing/helping.","4.0
★★★★★",Payless-ShoeSource
Thu Jul 19 2018 19:34:25 GMT+0900 (Korean Standard Time), Assistant Manager,"Nashua, NH",Former Employee ,Great PLace,I worked at Payless ShoeSource full-time for more than 5 years,"team environment, advancement opportunities, discounts","pay and benefits, cost reductions, no bonus","4.0
★★★★★",Payless-ShoeSource
Wed Jul 11 2018 18:49:54 GMT+0900 (Korean Standard Time),,,Current Employee ,Sales force,I have been working at Payless ShoeSource part-time,Discount on shoes and accessories Etc.,Low pay demanding hours lack of training,"5.0
★★★★★",Payless-ShoeSource
Sat Jul 21 2018 11:18:52 GMT+0900 (Korean Standard Time), Customer Service Representative,"Riverton, UT",Former Employee ,Good College Job,I worked at Payless ShoeSource full-time for more than a year,"I worked at Payless when I was going to community College. The hours were flexible, I was good friends with my manager and I did pretty good at my job.",When I was there they required a bit of pressure sales which I hate doing to customers. They frequently reorganize the shelves so it's hard to remember where stuff is. They required that I read from a script rather than being natural with customers.,"3.0
★★★★★",Payless-ShoeSource
Fri Jul 20 2018 07:01:23 GMT+0900 (Korean Standard Time),,,Current Employee ,Good place to work,I have been working at Payless ShoeSource full-time,Payless employees are some of the best people to work with.,No tuition reimbursement. No day care. Not much work from home flexibility.,"3.0
★★★★★",Payless-ShoeSource
Wed Aug 08 2018 23:23:59 GMT+0900 (Korean Standard Time), Part Time Sales Associate,"Phoenix, AZ",Current Employee ,Stressful at times,I have been working at Payless ShoeSource part-time for more than a year,- My manager is awesome - Easy job at times... - Flexible with school hours - Easy to get days wanted off if asked ahead of time,-PAY SUCKS FOR THE WORK BEING DONE - Part timers have to train new employees - NO COMMISSION... they force you to breathe down customers necks until they purchase something and you will not get paid extra for it. - You can be the hardest worker and they will not bump your pay! - they won’t pay you how much your worth - you have to do work that managers usually do in other companies. I don’t recommend it to anyone unless you want to bust your butt everyday to get paid minimum wage.,"1.0
★★★★★",Payless-ShoeSource
Thu Jul 05 2018 09:10:58 GMT+0900 (Korean Standard Time),,,Former Employee ,"Nice place to work, but very stressful and demanding sometimes",I worked at Payless ShoeSource full-time,"Health benefits are OK, good environment, excellent co-workers","Extended hours, stressful days","4.0
★★★★★",Payless-ShoeSource
Sat Jul 14 2018 06:42:37 GMT+0900 (Korean Standard Time),,,Former Employee ,Simple Job,I worked at Payless ShoeSource part-time,Job tasks were simple and clear. I knew what I had to do each time my shift started.,"Low pay, had to keep a clicker on me that I had to use to track how many people I greeted, shared the current promotion with, and helped. That number was recorded at the end of every shirt and you were reviewed based on how high that number was.","3.0
★★★★★",Payless-ShoeSource
Thu Jun 28 2018 02:26:32 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,It was okay.,I worked at Payless ShoeSource part-time for less than a year,You got a 30% discount from shoes. The environment was great at times. Shipment was easy.,Manger was annoying watching over me like a creep. Messy customers all the time so be prepared to clean up and fix shoes. Thief’s who run out of the store with shoes or jewelry.,"4.0
★★★★★",Payless-ShoeSource
Tue Jul 10 2018 14:35:40 GMT+0900 (Korean Standard Time), Sales Associate/Cashier,"Elizabeth, NJ",Current Employee ,it truly depends,I have been working at Payless ShoeSource part-time for more than a year,-if you kiss the managers butt you'll be given anything you want. you name it and you got it -discounts great -leave at a decent time if enough people are scheduled -dress code just got better - co workers are great!,"-very high sales standards -you do not and will not have ONE job title, you can be in charge of doing EVERYTHING -no time and a half for part timers -there will be open- close shifts because there are never enough people -not enough technology or updated equipment in the store (everything is slow and crashing) - not a company to grow in","2.0
★★★★★",Payless-ShoeSource
Fri Jul 06 2018 07:26:22 GMT+0900 (Korean Standard Time),,"Topeka, KS",Former Employee ,Changing Leadership,I worked at Payless ShoeSource full-time for more than 5 years,Focus on sustainability (people + Planet + Profit),"Changing leadership, lack of vision, lost customer base","3.0
★★★★★",Payless-ShoeSource
Thu Jul 05 2018 06:57:32 GMT+0900 (Korean Standard Time), Sales Associate,"Yakima, WA",Former Employee ,Associate,I worked at Payless ShoeSource part-time for less than a year,"Requests for time off are usually granted, creative aspect, customer service is always fun","Management is lackadaisical, no recognition for work you do","3.0
★★★★★",Payless-ShoeSource
Wed Jul 04 2018 15:12:37 GMT+0900 (Korean Standard Time), Sales Associate,"Honolulu, HI",Former Employee ,Not a long term job,I worked at Payless ShoeSource part-time for more than a year,30% employee discount. 1 hour meal break.,1 hour meal break...Favoritism. This girl would go to the gym in Pearl City Highlands and meet up with her boyfriends while on the clock. Manager knows and did nothing about it.,"2.0
★★★★★",Payless-ShoeSource
Thu Jul 05 2018 00:35:51 GMT+0900 (Korean Standard Time),,,Current Employee ,sales associate,I have been working at Payless ShoeSource part-time for less than a year,"Discounts are good, 30% of certain things but not during bogo.",Doing twice the work and still getting blamed for completing it. Unreasonable expectations!,"2.0
★★★★★",Payless-ShoeSource
Mon Jun 18 2018 12:45:50 GMT+0900 (Korean Standard Time),,,Former Employee ,"Easy work, ok pay.",I worked at Payless ShoeSource part-time,"Easy, closed fairly early, good co workers","sometimes boring, minimum wage pay","4.0
★★★★★",Payless-ShoeSource
Sat Jul 21 2018 08:43:44 GMT+0900 (Korean Standard Time),,,Current Employee ,Management Sucks,I have been working at Payless ShoeSource part-time,"Laidback, Flexible hours, Easy work","coworkers are messy and childish, not enough hours, management complicates things, assistant manager and manager tell you two different things","1.0
★★★★★",Payless-ShoeSource
Mon Jul 16 2018 06:40:50 GMT+0900 (Korean Standard Time),,,Former Employee ,Working for Payless full/part time,I worked at Payless ShoeSource part-time,Discount Flexible schedule (most of the time),**No training - until its convenient (or audit time) **Managers receive bonuses - employees don't **Managers receive promotions (to District leader) when they cant answers about how to do things in their stores (as managers should) BUT THEY ARE STILL PROMOTED!!!,"1.0
★★★★★",Payless-ShoeSource
Sat Jul 14 2018 23:57:12 GMT+0900 (Korean Standard Time), Part Time Cashier,,Current Employee ,....,I have been working at Payless ShoeSource part-time for more than a year,Shoe discount and one hour meal breaks,"Managers get paid to do literally nothing.
Forcing employees to push and make sales when the product sold isn’t all too great.
Sales for the day are completely unrealistic.
You do too much for little pay.","1.0
★★★★★",Payless-ShoeSource
Fri Jul 13 2018 09:25:08 GMT+0900 (Korean Standard Time), Analyst,"Topeka, KS",Current Employee ,Running it into the ground,I have been working at Payless ShoeSource full-time for more than 5 years,The people I have worked with are awesome and I will sincerely miss them.,"Everything. They have put us through multiple lay-offs, insulted our talent and then strung us along for MONTHS before telling us where we were moving after the interim CEO made a HUGE blunder in a town hall meeting. They're pushing projects at break neck speeds, and there is minimal profit margin because the products were not planned or developed properly. You can't run a successful business the way Payless is currently being run. The board and ""owners"" are only moving the company to Dallas so they can sell it. Prepare for a lay off 6 months post move.","1.0
★★★★★",Payless-ShoeSource
Fri Jul 13 2018 11:17:09 GMT+0900 (Korean Standard Time), Merchandise Allocator,"Topeka, KS",Former Employee ,Great people horrible business,I worked at Payless ShoeSource full-time for more than a year,The people that you work with are great. You will build lifelong relationships with them. Traditionally Payless is highly regarded for their training.,"In regards to the training, it has gone downhill since the new ownership has taken over. The company now views employees as positions and not as people. There is no trust left and with the impending move to Dallas, they are not making the transition smooth or easy.","1.0
★★★★★",Payless-ShoeSource
Wed Jun 20 2018 12:30:54 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time,"You can grow within the company, organized with inventory",Low on stuff constant had new hires that didn't last long,"3.0
★★★★★",Payless-ShoeSource
Thu May 31 2018 23:15:33 GMT+0900 (Korean Standard Time),,, ,Work environment,I worked at Payless ShoeSource,Great management and awesome discounts,Gets really busy and the store gets messy,"5.0
★★★★★",Payless-ShoeSource
Mon Jul 09 2018 04:08:59 GMT+0900 (Korean Standard Time), Multi Store Manager,"Eau Claire, WI",Former Employee ,Terrible Upper Management,I worked at Payless ShoeSource full-time for more than 5 years,flexible hours is the only thing I can think of,"upper management doesn't care what store leaders or employees do. I found multiple managers falsifying timesheets, saying they worked more hours than they did but upper management didn't care because ""they don't have anyone to replace them."" it's not a surprise that this company is run into the ground.","1.0
★★★★★",Payless-ShoeSource
Thu Jun 14 2018 10:55:42 GMT+0900 (Korean Standard Time),,,Current Employee ,Payless Shoes Review,I have been working at Payless ShoeSource part-time,Flexible scheduling Friendly staff 30% Discount,Horrible management Hours Salary Disorganized Messy,"3.0
★★★★★",Payless-ShoeSource
Mon Jul 02 2018 20:52:08 GMT+0900 (Korean Standard Time),,,Former Employee ,Store manager,I worked at Payless ShoeSource full-time,Good first job for right out of high school,"Work overtime without getting paid, DM shows favoritism, pressure to make sales and conversion","1.0
★★★★★",Payless-ShoeSource
Tue Jun 05 2018 18:53:51 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,Bad management,I worked at Payless ShoeSource part-time for less than a year,"Employee discount, started at $8 an hour",didn't receive the best training and was constantly left alone in the store during my first few days,"2.0
★★★★★",Payless-ShoeSource
Mon Jun 04 2018 23:10:49 GMT+0900 (Korean Standard Time),,,Current Employee ,Good For Starting Out,I have been working at Payless ShoeSource full-time,hours based off availability,lots of pressure to make sales,"3.0
★★★★★",Payless-ShoeSource
Sun May 20 2018 11:08:36 GMT+0900 (Korean Standard Time), Key Holder,,Former Employee ,Loved working here,I worked at Payless ShoeSource part-time for less than a year,The people you work with are really nice and so are the customers. One hour breaks & good hours also,I liked everything about my job as a key holder so there is really nothing for me to say about it,"5.0
★★★★★",Payless-ShoeSource
Sat May 19 2018 17:32:02 GMT+0900 (Korean Standard Time), Retail Sales Associate,"Dallas, TX",Current Employee ,Very Chill,I have been working at Payless ShoeSource part-time for more than a year,"Very flexible schedule and you get the hours that you ask for, you also get the days off you want to","Sometimes there is a lot to do and I feel like it’s not even worth it for what they are paying me, I have not gotten a raise in two years","4.0
★★★★★",Payless-ShoeSource
Mon Jun 18 2018 09:28:49 GMT+0900 (Korean Standard Time),,,Former Employee ,Corporate HQ in Topeka,I worked at Payless ShoeSource full-time,"The people that worked there - notice this is past tense- these people don't work there anymore because they all quit or were ""forced"" out of the company due to HQ relocation","Almost too many to mention, see below: -Company moving to Dallas, TX and not giving severance to anyone not moving with them, essentially forcing them to move their life and family to Dallas or forcing them out of the company -The company not letting people out of their contracts because they need people to work in Dallas, either forcing the move to Dallas or making their employees pay back contracts that are too expensive for most to afford (not prorated either) -The company no longer cares about their people, and only cares about the $ -They lay people off left and right, you really never know who will be next -They are not open and honest like they were before they got purchased by new owners, new owners are shady, sketchy, and are always behind closed doors. You don't know what is happening next, which is scary when working there -No one really knows how much longer this company will be around, be careful when making life decisions to make this your next step in your career. Do your research before you sign anything","1.0
★★★★★",Payless-ShoeSource
Tue May 15 2018 18:58:06 GMT+0900 (Korean Standard Time),,,Former Employee ,Good Leadership,I worked at Payless ShoeSource full-time,"Flexibility, Friendly, Educational, Opportunities, PTO",Salary is on the low side for comparable jobs elsewhere,"4.0
★★★★★",Payless-ShoeSource
Tue May 29 2018 19:58:48 GMT+0900 (Korean Standard Time), Store Associate,"McMinnville, OR",Current Employee ,Its ok,I have been working at Payless ShoeSource part-time for more than 3 years,Flexible schedule. Perfect while i was going to college.,Getting people personal contact info.,"3.0
★★★★★",Payless-ShoeSource
Mon May 28 2018 17:35:17 GMT+0900 (Korean Standard Time),,,Former Employee ,sales associate,I worked at Payless ShoeSource part-time,"good service, employee discounts",my boss did not give me enough hours,"3.0
★★★★★",Payless-ShoeSource
Fri May 25 2018 04:09:40 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales associate,I worked at Payless ShoeSource part-time for less than a year,Flexible hours. Great coworkers. Short shifts,Our store was without a phone for weeks. Our pos system wasn’t producing the right prices for months. Our store has been without a real floor for months.,"2.0
★★★★★",Payless-ShoeSource
Fri May 11 2018 00:55:46 GMT+0900 (Korean Standard Time), Sales Associate,"San Juan Capistrano, CA",Former Employee ,Goodbye Payless,I worked at Payless ShoeSource part-time,Close to home and was surrounded by many great co-workers. Manager was amazing nice and caring. Store was not so big which was good at the time of closing.,Most of the time you had to close by yourself so when there was a lot to do you wouldn’t have time to finish it all and you’d get introuble.,"4.0
★★★★★",Payless-ShoeSource
Wed May 23 2018 08:46:59 GMT+0900 (Korean Standard Time),,,Former Employee ,District Leader,I worked at Payless ShoeSource full-time,Benefits are good. Employees are supportive in stores.,Management doesn't listen to the field.,"3.0
★★★★★",Payless-ShoeSource
Sat May 19 2018 21:30:58 GMT+0900 (Korean Standard Time),,,Current Employee ,Great People for the Most Part;Crappy Pay,I have been working at Payless ShoeSource part-time,A small shop which makes it more manageable when working alone,Not very good pay or raises for the work you have to do.,"3.0
★★★★★",Payless-ShoeSource
Mon May 21 2018 00:36:04 GMT+0900 (Korean Standard Time), Part Time Sales Associate,"Chino, CA",Current Employee ,Well...,I have been working at Payless ShoeSource part-time for less than a year,"The discount is decent, until they send out the same one in emails to all customers. The only other pro is that you meet some interesting people.","People can be pretty rude, upper management such as the regional managers and so can be extremely rude, they hardly treat me as a human being. The hours suck, even when there's only a few people working for one store. Store managers can be pretty rude as well when it's uncalled for.","2.0
★★★★★",Payless-ShoeSource
Thu May 03 2018 23:13:18 GMT+0900 (Korean Standard Time),,,Current Employee ,Love,I have been working at Payless ShoeSource full-time,Love everything and I love you,Nothing and everything is great,"5.0
★★★★★",Payless-ShoeSource
Tue May 15 2018 13:29:09 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time,Great experience for cashier and customer service,Hours are sometimes ridiculous but can be flexible,"3.0
★★★★★",Payless-ShoeSource
Wed May 16 2018 08:43:31 GMT+0900 (Korean Standard Time),,,Current Employee ,Sales Associate,I have been working at Payless ShoeSource part-time,The job itself is easy.,"Pay is horrible, plus not a lot of hours.","3.0
★★★★★",Payless-ShoeSource
Mon Jun 04 2018 13:28:45 GMT+0900 (Korean Standard Time), Assistant Manager,"Tampa, FL",Former Employee ,AVOID AT ALL COSTS,I worked at Payless ShoeSource full-time for more than 3 years,"Unless you're lucky enough to get a decent manager so that it's tolerable, absolutely zero pros.","If I could give payless a negative 5 star review I would. I swear to God you will regret working for this company. Don't get me wrong, in some places it was okay. I worked at stores in South Carolina and in Florida and the store in South Carolina was fine. But the company as a whole is garbage. They care more about the bottom line and saving money than anything else, which I understand if your company is dying and you're desperate to stay in business. Honestly I don't see them lasting though. Regardless, they do not hire enough people to adequately cover the stores, corporate has no regards as to who they lay off and when. In last year there they closed hundreds of stores and cut several departments in the corporate office itself. One of those rounds of cuts happened the week of thanksgiving, happy holidays to those poor saps. But if you must work for the company, all I advise is to absolutely avoid Tampa, FL. Period. Every manager I have worked with in this area is walking human garbage. My friend's manager harassed her to the point of making he so uncomfortable she quit. My manager was a GL who oversaw her manager and he actually faught to keep her manager instead of reprimanding him. And the cherry on top, since I was full time and I quit of my own accord, I should have gotten a final paycheck paying out my accumulated vacation time, but my manager screwed me out of that too. All of the managers in the Tampa area just get away with whatever they want to without consequence and they fully know that. For the love of God, work anywhere else.","1.0
★★★★★",Payless-ShoeSource
Fri May 11 2018 18:26:51 GMT+0900 (Korean Standard Time),,,Former Employee ,Shoes and more,I worked at Payless ShoeSource full-time,"Weekly pay, familiar structure throughout company, supportive management, stock option, benefits,","Minimum flexibility, extended work week","3.0
★★★★★",Payless-ShoeSource
Tue May 29 2018 12:38:49 GMT+0900 (Korean Standard Time), Sourcing,"Topeka, KS",Former Employee ,Run!,I worked at Payless ShoeSource full-time for more than a year,I was lucky enough that my department was flexible and everyone got along. This was not the case for other departments though.,Greedy owners who have no integrity and no appreciation whatsoever for employees. No job security. Rumors that company will not stay afloat due to unnecessary business decisions that don't make sense.,"1.0
★★★★★",Payless-ShoeSource
Tue May 29 2018 15:23:49 GMT+0900 (Korean Standard Time), Sales Associate,"Roseville, CA",Former Employee ,Managers are like caddy school girls,I worked at Payless ShoeSource part-time for more than a year,Employee discount. That’s it. Really.,Insane expectations for minuscule pay. Management and corporate does not care about employees. Didn’t find out schedule for next week till that Sunday.,"1.0
★★★★★",Payless-ShoeSource
Sun May 27 2018 09:36:19 GMT+0900 (Korean Standard Time),,,Former Employee ,Don't do it!,I worked at Payless ShoeSource part-time,Absolutely nothing good about working at Payless,"Alone in the store 6+ hours with no help on a holiday weekend. Manager nowhere in sight. More than 30 customers lined up to check out - ran the register all day, didn't get to greet customers or answer questions. Sister store kept calling asking for sales reports - no empathy or compassion about being so busy on my own. No break - didn't even get to use the washroom. This is pretty much every day at the Crystal Lake store. The manager expects shipments completely broken down at the end of my shift, but I'm usually too busy checking out customers to get it done. It's ridiculous that there's only 1 person scheduled at a time. The manager is incompetent and not helpful to new employees.","1.0
★★★★★",Payless-ShoeSource
Fri May 04 2018 13:09:48 GMT+0900 (Korean Standard Time),,"Topeka, KS",Former Employee ,Communications Specialist,I worked at Payless ShoeSource full-time for more than a year,The people you work with are great.,The management only looks out for themselves.,"3.0
★★★★★",Payless-ShoeSource
Tue May 22 2018 13:10:44 GMT+0900 (Korean Standard Time),,"Redlands, CA",Former Employee ,It was sad,I worked at Payless ShoeSource full-time for more than 8 years,Good job good benefits good incentive,They fired us after they said we wouldn't have to worry about our jobs after bankruptcy after 9 years,"1.0
★★★★★",Payless-ShoeSource
Tue May 01 2018 03:44:13 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales associate,I worked at Payless ShoeSource part-time,Flexible hours and great starter job if you're young. 401K.,"Low pay, too many meetings, not enough training, no benefits for part time.","3.0
★★★★★",Payless-ShoeSource
Tue May 01 2018 09:09:54 GMT+0900 (Korean Standard Time),,"New York, NY",Former Employee ,manager,I worked at Payless ShoeSource full-time for more than 8 years,"good benefit , vacation pay for full time",pay rate to low,"3.0
★★★★★",Payless-ShoeSource
